TITULO;GRATUITO;FECHA;HORA;CONTENT-URL;NOMBRE-INSTALACION;CP;TIPO
'Palmira, centro comercial de Oriente Antiguo'. Conferencia;1;11/12/2024;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b8b03a808d4f810VgnVCM2000001f4a900aRCRD;Museo de San Isidro. Los Orígenes de Madrid;28005;ConferenciasColoquios
'Palomas mensajeras' de José Iglesias y Alonso Carretero;1;27/11/2024;19:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=60b149bf833d2910VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Ángel González (Latina);28024;RecitalesPresentacionesActosLiterarios
'Pequeñas grandes historias';1;10/12/2024;20:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5f95f33314d2910VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal María Zambrano (Tetuán);28029;CuentacuentosTiteresMarionetas
'Peripecias de Corazones Valientes';1;26/11/2024;21:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3c4de0e74002910VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Huerta de la Salud (Hortaleza);28033;CuentacuentosTiteresMarionetas
'Plumas y arena' de Álex Oneida. Mesa redonda literaria;1;30/11/2024;22:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=130afbbd0a742910VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);28005;RecitalesPresentacionesActosLiterarios
'Presentación del libro de poesías: Canto a la isla amada y otros poemas', de Osmán Avilés;1;28/11/2024;23:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0bcace87a523910VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Canillejas (San Blas-Canillejas);28022;RecitalesPresentacionesActosLiterarios
'Presentación del libro El precio de la verdad', de Jesús Cintora;1;02/12/2024;0:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ccb6550a0a23910VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Ángel González (Latina);28024;RecitalesPresentacionesActosLiterarios
'Presentación del libro Memoria de la clandestinidad: testimonios de quienes combatieron la dictadura en los tiempos más duros del franquismo';1;28/11/2024;1:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7cc2e6d55e423910VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Ángel González (Latina);28024;RecitalesPresentacionesActosLiterarios
'Presentación del libro: Íbera subconsciencia' de Diego Pérez Benedicto;1;22/11/2024;2:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=44091e329da13910VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal María Zambrano (Tetuán);28029;RecitalesPresentacionesActosLiterarios
'Rincones de Asturias' por Mary Marrón.;1;04/11/2024;3:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b96a813269a71910VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);28004;Exposiciones
'Rufus the bat';1;12/12/2024;4:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fa994c548443910VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Benito Pérez Galdós (Centro);28015;CuentacuentosTiteresMarionetas
'Salir de la calle' de Ángel Custodio;1;28/11/2024;5:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2845b1e27003910VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Francisco Ibáñez (Chamartín);28002;RecitalesPresentacionesActosLiterarios
'Sucedió en Benahambra' de Jaime Pérez de Sevilla y Bautista;1;24/11/2024;6:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f92862472aab2910VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal María Lejárraga (Hortaleza);28050;RecitalesPresentacionesActosLiterarios
'The stick man': cuentacuentos en inglés;1;25/11/2024;7:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b12b668dfdb03910VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);28004;CuentacuentosTiteresMarionetas
'Tras los pasos de Atalanta: la interpretación alegórica del mito en la alquimia'. Conferencia;1;21/11/2024;8:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=53f1dbbe991c1910VgnVCM1000001d4a900aRCRD;Museo de San Isidro. Los Orígenes de Madrid;28005;ConferenciasColoquios
'Una toalla para Olalla' de Pablo Gadea;1;24/11/2024;9:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=98f6a84e11a82910VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);28005;CuentacuentosTiteresMarionetas
'Why monkeys live in trees';1;21/11/2024;10:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e829b13345a92910VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal);28017;CuentacuentosTiteresMarionetas
'¿Qué te cuento?';1;30/11/2024;11:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ff673de8bcf2910VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);28005;CuentacuentosTiteresMarionetas
'¿Qué te cuento?';1;15/12/2024;12:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=503251f09c992910VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Ángel González (Latina);28024;CuentacuentosTiteresMarionetas
¡Soy el chico/a del tiempo!;1;30/11/2024;13:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac331cef8a3b2910VgnVCM1000001d4a900aRCRD;Centro de Educación Ambiental y Cultural Maris Stella (Usera);28026;CursosTalleres
«Blue Sun Palace»;0;04/12/2024;14:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f2c8efcfaf23910VgnVCM1000001d4a900aRCRD;Centro de Cultura Contemporánea Conde Duque;28015;ProgramacionDestacadaAgendaCultura
